"","country_id","Project ID","Country_original","Region","Lending Instrument","Level of Education","Focus area","Topic","Chain Position","DLI","DLI/DLR","Value of DLI (in mln)","Value of DLR (mln)","Share of total RBF for DLI","Scalability","Formula/Calculation","Verification agency type","Verification source","Restructuring","Fiscal Year","Country","region_id","region_name","income_id","income_name"
"62","AFG","P173314","Afghanistan","AFR","IPF/DLIs","Primary and Secondary Education","Education_Governance_School_Based_Management","Results-based Management","Process","PBCT 7.4: Progress on results toward 2020 annual plan 
reported per template by MoE by February 
2021. Annual operational plan based on actual 
on-budget allocation and projected off-budget 
allocations for 2022 completed and endorsed by 
DPs as per the template by December 2021","PBC",0.4,0.4,0,"No",NA,"Third party","MoE","No",2021,"Afghanistan","SAS","South Asia","LIC","Low income"
"63","AFG","P173314","Afghanistan","AFR","IPF/DLIs","Primary and Secondary Education","Standards_Curriculum_and_Textbooks","Textbooks","Output","PBCT 2.2: New textbooks developed in core subjects of 
mathematics, science, and language for Grades 1 
to 6","PBC",2.5,2.5,0,"Yes",NA,"Third party","PED, DED","Yes, DLR modified",2021,"Afghanistan","SAS","South Asia","LIC","Low income"
"64","AFG","P173314","Afghanistan","AFR","IPF/DLIs","Primary and Secondary Education","Education_Governance_School_Based_Management","EMIS","Output","PBCT 5.3: Agreed minimum information on staff, as 
described in the Project Procedure Manual, 
including biometric data entered into the 
personnel database for all relevant staff","PBC",0.9,0.9,0,"No",NA,"Third party","MOE","Yes, DLR modified",2021,"Afghanistan","SAS","South Asia","LIC","Low income"
"65","AFG","P159378","Afghanistan","SAR","IPF/DLIs","Primary and Secondary Education","Other","M&E of Project Activities","Process","DLR 6.1: By December 2018, standard templates for  annual results reporting developed. ","DLR",2,2,0,"No","Full amount upon   achievement of target ","Third party","TPVA reviews templates to  ensure standard templates for annual results  reporting are developed, including development  and dissemination of school budgets and PED reports summarizing (a) school expenditures, (b) 
 Teachers absenteeism, (c) student enrollment and  attendance, (d) textbooks required by schools,  (e) textbooks delivered to schools, and (f) all  actions taken in response to DED requests and  school report card results.","No",2019,"Afghanistan","SAS","South Asia","LIC","Low income"
"66","AFG","P159378","Afghanistan","SAR","IPF/DLIs","Primary and Secondary Education","Other","M&E of Project Activities","Process","DLR 6.3: By December 2021, 2020 annual results‐based  reports completed per template, submitted by  MoE for all PEDs and DEDs, and published on  MoE’s website","DLR",1,1,0,"No","Full amount upon   achievement of target ","Third party","TPVA reviews if 2020 reports  were completed per template and submitted by  the MoE for all PEDs, and related DEDs and  published on MoE website by December 2021","No",2019,"Afghanistan","SAS","South Asia","LIC","Low income"
"67","AFG","P173314","Afghanistan","AFR","IPF/DLIs","Primary and Secondary Education","Teachers","In-service Teacher Training","Output","PBC 8: Grades 1 to 3 teachers and head masters trained in Early Grade Reading","PBC",5.5,5.5,0,"No",NA,"Third party","TED","No",2021,"Afghanistan","SAS","South Asia","LIC","Low income"
"68","AFG","P159378","Afghanistan","SAR","IPF/DLIs","Primary and Secondary Education","Standards_Curriculum_and_Textbooks","Textbooks","Output","DLR 2.3: New textbooks and Teachers guides developed in  core subjects of mathematics, science, and  language for Grades 2, 5, 8, and 11","DLR",3,3,0,"Yes","Full amount upon   achievement of target","Third party","TPVA verifies that textbooks and  Teachers  guides  developed  in  core  subjects  for  grades 2, 5, 8, and 11.","No",2019,"Afghanistan","SAS","South Asia","LIC","Low income"
"69","AFG","P159378","Afghanistan","SAR","IPF/DLIs","Primary and Secondary Education","Other","M&E of Project Activities","Process","DLR 6.2: By December 2020, 2019, annual results‐based  reports completed per template, submitted by  MoE for fifteen (15) PEDs and related DEDs, and  published on MOE’s website","DLR",1.5,1.5,0,"No","Full amount upon   achievement of target ","Third party"," TPVA reviews if 2019 reports  were completed per template and submitted by  the MoE for 15 PEDs, and related DEDs and  published on MoE website by December 2020","No",2019,"Afghanistan","SAS","South Asia","LIC","Low income"
"70","AFG","P173314","Afghanistan","AFR","IPF/DLIs","Primary and Secondary Education","Teachers","In-service Teacher Training","Output","PBCT 8.1: 6,000 Grades 1 to 3 teachers and head masters trained in Early Grade Reading","PBC",2,2,0,"No",NA,"Third party","TED","No",2021,"Afghanistan","SAS","South Asia","LIC","Low income"
"71","AFG","P159378","Afghanistan","SAR","IPF/DLIs","Primary and Secondary Education","Standards_Curriculum_and_Textbooks","Textbooks","Output","DLR 2.4: New textbooks and Teachers guides developed in  core  subjects  of  mathematics,  science,  and  language for Grades 3, 6, 9, and 12.","DLR",3,3,0,"Yes","Full amount upon   achievement of target","Third party","TPVA verifies that textbooks and  Teachers guides developed in core subjects for  grades 3, 6, 9, and 12. ","No",2019,"Afghanistan","SAS","South Asia","LIC","Low income"
"72","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Education_Access_and_Equity","Education for Vulnerable and Disadvantaged Groups","Output","DLR 4.2: Website with information to guide the application for scholarships","DLR",40,40,0,"No","n/a","Third party","MoE documents, online website","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"73","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Education_Access_and_Equity","Student Grant/Scholarship Program","Intermediate Outcome","DLR 1.1: 80% of Higher Education scholarship candidates whose academic information has been provided by their academic institution","DLR",35,35,0,"Yes","min: 75%","Third party","DNB","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"74","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Education_Governance_School_Based_Management","Results-based Management","Outcome","DLR 7.1: 45% of school principals using the APRENDER Summary Report to enhance pedagogical practices","DLR",2,2,0,"Yes","n/a","Third party","SEE","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"75","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Education_Access_and_Equity","Student Grant/Scholarship Program","Intermediate Outcome","DLR 1.2: 85% of Higher Education scholarship candidates whose academic information has been provided by their academic institution","DLR",25,25,0,"Yes","min: 80%","Third party","DNB","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"76","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Student_Assessment","Skills Certification","Output","DLI 5: Academic certification system for basic education scholars implemented","DLI",10,0,0.00431034482758621,"No","n/a","Third party","MoE documents, online website","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"77","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Education_Access_and_Equity","Student Grant/Scholarship Program","Intermediate Outcome","DLR 1.3: 90% of Higher Education scholarship candidates whose academic information has been provided by their academic institution","DLR",25,25,0,"Yes","min: 85%","Third party","DNB","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"78","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Education_Access_and_Equity","Student Grant/Scholarship Program","Outcome","DLI 2: Percentage of higher education scholars that have renewed the scholarship","DLI",80,0,0.0344827586206897,"Yes","as per DLR formulas below","Third party","DNB","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"79","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Education_Access_and_Equity","Student Grant/Scholarship Program","Intermediate Outcome","DLI 3: Percentage of first-year higher education scholars enrolled in Strategic Careers","DLI",40,0,0.0172413793103448,"Yes","n/a","Third party","DNB","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"80","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Student_Assessment","National Student Assessement","Outcome","DLR 6.1: 50% secondary education students assessed through the APRENDER evaluation in the Participating Provinces with the Lowest Coverage","DLR",2.5,2.5,0,"Yes","n/a","Third party","SEE","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"81","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Education_Governance_School_Based_Management","Results-based Management","Outcome","DLR 7.2: 55% of school principals using the APRENDER Summary Report to enhance pedagogical practices","DLR",2,2,0,"Yes","n/a","Third party","SEE","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"82","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Education_Governance_School_Based_Management","Results-based Management","Outcome","DLI 7: Percentage of school principals using the APRENDER Summary Report to enhance pedagogical practices","DLI",4,0,0.00172413793103448,"Yes","n/a","Third party","SEE","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
"83","ARG","P168911","Argentina","LAC","PforR","Tertiary Education","Education_Access_and_Equity","Education for Vulnerable and Disadvantaged Groups","Output","DLR 4.1: Diagnostic study and action plan published","DLR",20,20,0,"No","n/a","Third party","MoE documents, online website","No",2019,"Argentina","LCN","Latin America & Caribbean","UMC","Upper middle income"
